#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
8.843844     0.500521     1.449724     129948134.327686
8.858859     0.496993     1.446632     129891059.632119
8.873874     0.493083     1.441476     129647550.075316
8.888889     0.491077     1.435171     129298890.583913
8.903904     0.490983     1.429943     129045492.472429
8.918919     0.491262     1.426801     128979035.912809
8.933934     0.490346     1.425268     129057346.084533
8.948949     0.487837     1.424020     129161076.749007
8.963964     0.484230     1.422565     129245559.524278
8.978979     0.479239     1.420708     129293083.840939
8.993994     0.473013     1.417113     129181605.248890
9.009009     0.467402     1.411238     128860782.397893
9.024024     0.463654     1.404605     128468859.273198
9.039039     0.461001     1.398668     128138698.433028
9.054054     0.458262     1.393238     127853267.149000
9.069069     0.455416     1.387502     127538077.223029
9.084084     0.453076     1.381396     127187003.870979
9.099099     0.451378     1.375395     126843818.965711
9.114114     0.450113     1.369738     126530594.258651
9.129129     0.449005     1.364583     126262059.584207
9.144144     0.447597     1.359726     126019541.411669
9.159159     0.445895     1.354521     125743312.541710
9.174174     0.444726     1.348670     125405390.688204
9.189189     0.444696     1.343148     125096294.306152
9.204204     0.444862     1.338736     124889152.057706
9.219219     0.444454     1.334703     124716078.333154
9.234234     0.444012     1.330351     124511799.691010
9.249249     0.444299     1.326147     124320206.467048
9.264264     0.444965     1.323078     124233806.965897
9.279279     0.444906     1.321135     124252466.063944
9.294294     0.443690     1.319447     124294534.316452
9.309309     0.441696     1.317388     124301046.535253
9.324324     0.439430     1.314897     124266062.175949
9.339339     0.437182     1.312388     124228733.662918
9.354354     0.434342     1.310374     124237486.736995
9.369369     0.429977     1.308023     124213611.200648
9.384384     0.424663     1.304015     124031497.660443
9.399399     0.419538     1.298212     123677078.546440
9.414414     0.415178     1.290866     123173664.411006
9.429429     0.412244     1.282037     122526395.190056
